Time,Open,High,Low,Last,Change,%Chg,Volume
01/11/2012,128.74,129.37,128.52,129.2,0.07,+0.05%,111540600
01/10/2012,129.4,129.65,128.95,129.13,1.11,+0.87%,115281904
01/09/2012,127.99,128.18,127.41,128.02,0.31,+0.24%,99530096
01/06/2012,128.2,128.22,127.29,127.71,-0.33,-0.26%,148049904
01/05/2012,127.01,128.23,126.43,128.04,0.34,+0.27%,173894896
01/04/2012,127.2,127.81,126.71,127.7,0.2,+0.16%,127186400
01/03/2012,127.76,128.38,127.43,127.5,2,+1.59%,193697792
12/30/2011,126.02,126.33,125.5,125.5,-0.62,-0.49%,95598896
12/29/2011,125.24,126.25,124.86,126.12,1.29,+1.03%,123507104
12/28/2011,126.51,126.53,124.73,124.83,-1.66,-1.31%,119107000
12/27/2011,126.17,126.82,126.06,126.49,0.1,+0.08%,86075696
12/23/2011,125.67,126.43,125.41,126.39,1.12,+0.89%,92187104
12/22/2011,124.62,125.4,124.23,125.27,1.1,+0.89%,119465296
12/21/2011,123.93,124.36,122.75,124.17,0.24,+0.19%,194230800
12/20/2011,122.18,124.14,122.17,123.93,3.64,+3.03%,225418096
12/19/2011,122.06,122.32,120.03,120.29,-1.3,-1.07%,183902896
12/16/2011,122.23,122.95,121.3,121.59,-0.6,-0.49%,220481200
12/15/2011,123.03,123.2,121.99,122.19,0.45,+0.37%,199109104
12/14/2011,122.56,123.03,121.47,121.74,-1.31,-1.06%,238618704
12/13/2011,124.85,125.57,122.45,123.05,-1.16,-0.93%,245159696
12/12/2011,124.95,124.97,123.16,124.21,-1.84,-1.46%,215826000
12/09/2011,124.51,126.37,124.4,126.05,2.1,+1.69%,209111296
12/08/2011,125.9,126.18,123.65,123.95,-2.78,-2.19%,240862704
12/07/2011,125.84,127.26,124.97,126.73,0.47,+0.37%,237802304
12/06/2011,126.21,127.11,125.76,126.26,0.04,+0.03%,178842000
12/05/2011,126.83,127.18,125.44,126.22,1.36,+1.09%,225263808
12/02/2011,126.14,126.5,124.78,124.86,-0.11,-0.09%,221109600
12/01/2011,124.85,125.64,124.43,124.97,-0.02,-0.02%,176954704
11/30/2011,123.45,125.22,120,124.99,4.94,+4.11%,324439296
11/29/2011,120.05,121,119.61,120.05,0.34,+0.28%,199241504
11/28/2011,119.5,120.18,118.82,119.71,3.37,+2.90%,210686000
11/25/2011,116.38,117.7,116.2,116.34,-0.22,-0.19%,99556896
11/23/2011,118.07,119.19,116.56,116.56,-2.63,-2.21%,224531600
11/22/2011,119.41,120.1,118.52,119.19,-0.47,-0.39%,216494800
11/21/2011,120.19,120.35,118.65,119.66,-2.32,-1.90%,229611600
11/18/2011,122.5,122.75,121.47,121.98,-0.13,-0.11%,215580304
11/17/2011,123.85,124.16,121.23,122.11,-1.97,-1.59%,331219808
11/16/2011,124.82,126.34,123.9,124.08,-2,-1.59%,235782400
11/15/2011,125.17,126.75,124.72,126.08,0.62,+0.49%,184709408
11/14/2011,126.19,127.45,124.92,125.46,-1.2,-0.95%,159258208
11/11/2011,125.83,126.99,125.79,126.66,2.34,+1.88%,189924304
11/10/2011,124.79,124.94,123.02,124.32,1.16,+0.94%,231866592
11/09/2011,124.89,125.8,122.86,123.16,-4.72,-3.69%,337981888
11/08/2011,126.92,128.02,125.71,127.88,1.62,+1.28%,224426096
11/07/2011,125.39,126.39,124.2,126.26,0.78,+0.62%,196617104
11/04/2011,125.23,125.7,124.01,125.48,-0.77,-0.61%,249401408
11/03/2011,125.31,126.5,123.6,126.25,2.26,+1.82%,291174784
11/02/2011,123.82,124.4,122.79,123.99,1.99,+1.63%,245529296
11/01/2011,122,123.51,121.52,122,-3.5,-2.79%,416565696
10/31/2011,127.16,128.62,125.32,125.5,-3.1,-2.41%,228146592
10/28/2011,128,128.85,127.8,128.6,-0.03,-0.02%,225906496
10/27/2011,127.63,129.42,124.32,128.63,4.33,+3.48%,393288384
10/26/2011,124.35,124.77,122.21,124.3,1.25,+1.02%,289053696
10/25/2011,124.89,124.95,122.78,123.05,-2.44,-1.94%,268596704
10/24/2011,124.16,125.8,124.06,125.49,1.52,+1.23%,203215504
10/21/2011,123.08,124.12,122.72,123.97,2.31,+1.90%,278999392
10/20/2011,121.43,122.1,119.82,121.66,0.53,+0.44%,262075600
10/19/2011,122.38,123.08,120.71,121.13,-1.45,-1.18%,226601200
10/18/2011,120.14,123.5,119.2,122.58,2.35,+1.95%,318857792
10/17/2011,121.99,122.55,119.93,120.23,-2.34,-1.91%,202311504
10/14/2011,121.91,122.6,121.23,122.57,2.06,+1.71%,211397504
10/13/2011,120.04,120.87,119.12,120.51,-0.24,-0.20%,212538800
10/12/2011,120.6,122.14,120.33,120.75,1.05,+0.88%,281544800
10/11/2011,118.87,120.04,118.75,119.7,0.12,+0.10%,209087904
10/10/2011,117.68,119.63,117.67,119.58,3.87,+3.34%,230666208
10/07/2011,117.17,117.24,115.06,115.71,-0.78,-0.67%,312657408
10/06/2011,114.36,116.66,113.51,116.49,2.07,+1.81%,257800704
10/05/2011,112.62,114.72,111.58,114.42,2.08,+1.85%,284108000
10/04/2011,108.35,112.58,107.43,112.34,2.41,+2.19%,459177408
10/03/2011,112.49,113.95,109.81,109.93,-3.22,-2.85%,365136800
09/30/2011,114.45,115.45,113.07,113.15,-2.9,-2.50%,288685504
09/29/2011,117.05,117.63,113.93,116.05,0.9,+0.78%,298108800
09/28/2011,117.78,118.49,114.97,115.15,-2.39,-2.03%,286696704
09/27/2011,118.53,119.56,116.84,117.54,1.3,+1.12%,311753792
09/26/2011,114.61,116.4,112.98,116.24,2.7,+2.38%,260673600
09/23/2011,112.11,114.16,112.02,113.54,0.68,+0.60%,307242496
09/22/2011,113.25,114.21,111.3,112.86,-3.77,-3.23%,513920000
09/21/2011,120.23,120.6,116.44,116.63,-3.54,-2.95%,316251200
09/20/2011,120.82,121.99,120.01,120.17,-0.14,-0.12%,218932096
09/19/2011,119.53,120.93,118.72,120.31,-1.21,-1.00%,241516896
09/16/2011,121.29,121.97,120.32,121.52,0.09,+0.07%,284528192
09/15/2011,120.65,121.47,119.4,121.43,2.06,+1.73%,326777216
09/14/2011,118.34,120.8,116.72,119.37,1.63,+1.38%,319389408
09/13/2011,117.05,118.18,116.22,117.74,1.07,+0.92%,272514592
09/12/2011,114.47,116.76,114.05,116.67,0.75,+0.65%,305793408
09/09/2011,117.68,119.06,115.28,115.92,-3.12,-2.62%,380195008
09/08/2011,119.57,120.94,118.77,119.04,-1.25,-1.04%,250568096
09/07/2011,118.76,120.34,118.36,120.29,3.3,+2.82%,209803104
09/06/2011,114.39,117.16,114.38,116.99,-0.86,-0.73%,285142688
09/02/2011,118.42,120.87,117.43,117.85,-3.09,-2.55%,255517104
09/01/2011,122.29,123.4,120.78,120.94,-1.28,-1.05%,254585792
08/31/2011,122.45,123.51,121.3,122.22,0.54,+0.44%,301828288
08/30/2011,120.83,122.43,119.26,121.68,0.32,+0.26%,241315696
08/29/2011,119.56,121.43,118.06,121.36,3.39,+2.87%,190977104
08/26/2011,115.69,118.51,113.85,117.97,1.69,+1.45%,314495712
08/25/2011,118.74,119.4,115.87,116.28,-1.8,-1.52%,312365312
08/24/2011,116.19,118.24,115.92,118.08,1.64,+1.41%,246869696
08/23/2011,113.15,116.57,112.58,116.44,3.71,+3.29%,331136608
08/22/2011,115.17,115.23,112.41,112.73,0.09,+0.08%,275090496
08/19/2011,112.96,115.88,112.5,112.64,-1.87,-1.63%,428321216
08/18/2011,116.5,119.71,113.39,114.51,-5.16,-4.31%,512956416
08/17/2011,120.26,121.2,118.72,119.67,0.08,+0.07%,238200992
08/16/2011,119.47,120.69,118.31,119.59,-1.03,-0.85%,294095200
08/15/2011,119.19,120.74,119,120.62,2.5,+2.12%,258810496
08/12/2011,118.4,119.21,117.28,118.12,0.79,+0.67%,313731584
08/11/2011,113.26,118.92,112.32,117.33,5.04,+4.49%,487979808
08/10/2011,115.26,116.28,111.95,112.29,-5.19,-4.42%,662607616
08/09/2011,114.08,117.64,110.27,117.48,5.22,+4.65%,717828608
08/08/2011,116.91,120.12,112.02,112.26,-7.82,-6.51%,702264000
08/05/2011,121.76,122.07,116.86,120.08,-0.18,-0.15%,655561728
08/04/2011,124.42,124.62,120.06,120.26,-5.91,-4.68%,520721600
08/03/2011,125.66,126.31,123.53,126.17,0.68,+0.54%,371029504
08/02/2011,127.81,128.5,125.49,125.49,-3.29,-2.55%,346653696
08/01/2011,130.84,130.96,127.53,128.78,-0.55,-0.43%,325790912
07/29/2011,128.91,130.55,127.97,129.33,-0.89,-0.68%,307042400
07/28/2011,130.6,131.77,130.01,130.22,-0.38,-0.29%,206938896
07/27/2011,132.59,132.63,130.43,130.6,-2.73,-2.05%,249019904
07/26/2011,133.74,133.96,133.03,133.33,-0.5,-0.37%,131278096
07/25/2011,133.3,134.49,133.16,133.83,-0.75,-0.56%,136653696
07/22/2011,134.52,134.72,133.76,134.58,0.09,+0.07%,126019200
07/21/2011,133.4,134.82,132.67,134.49,1.84,+1.39%,248931200
07/20/2011,133.07,133.15,132.42,132.65,-0.08,-0.06%,137145200
07/19/2011,131.34,132.89,131.31,132.73,2.12,+1.62%,166554800
07/18/2011,131.07,131.28,129.63,130.61,-1.08,-0.82%,196872000
07/15/2011,131.66,131.87,130.77,131.69,0.76,+0.58%,220124496
07/14/2011,132.17,132.78,130.68,130.93,-0.91,-0.69%,226111600
07/13/2011,132.09,133.22,131.52,131.84,0.44,+0.33%,204062496
07/12/2011,131.69,132.78,131.36,131.4,-0.57,-0.43%,214675600
07/11/2011,132.75,133.18,131.66,131.97,-2.43,-1.81%,195918496
07/08/2011,133.83,135.36,133.39,134.4,-0.96,-0.71%,194171392
07/07/2011,135.15,135.7,134.88,135.36,1.39,+1.04%,170464096
07/06/2011,133.49,134.14,133.11,133.97,0.16,+0.12%,143332608
07/05/2011,133.78,134.08,133.39,133.81,-0.11,-0.08%,166126400
07/01/2011,132.09,134.1,131.78,133.92,1.95,+1.48%,202385600
06/30/2011,131.14,132.18,130.71,131.97,1.25,+0.96%,223496496
06/29/2011,130.2,130.93,129.63,130.72,1.11,+0.86%,244295296
06/28/2011,128.45,129.63,128.27,129.61,1.67,+1.31%,165556304
06/27/2011,126.89,128.43,126.64,127.94,1.13,+0.89%,166907904
06/24/2011,128.27,128.37,126.62,126.81,-1.49,-1.16%,226129296
06/23/2011,127.16,128.64,126.19,128.3,-0.37,-0.29%,334286784
06/22/2011,129.05,129.81,128.59,128.67,-0.78,-0.60%,176886400
06/21/2011,128.36,129.7,127.75,129.45,1.75,+1.37%,193157200
06/20/2011,126.62,127.97,126.58,127.7,0.65,+0.51%,159478896
06/17/2011,127.93,127.94,126.62,127.05,-0.25,-0.20%,234996000
06/16/2011,127.06,127.97,126.32,127.3,0.28,+0.22%,308038304
06/15/2011,128.26,129.3,126.68,127.02,-2.3,-1.78%,300957888
06/14/2011,128.87,129.77,128.82,129.32,1.62,+1.27%,160570304
06/13/2011,127.89,128.24,127.05,127.7,0.1,+0.08%,207599696
06/10/2011,128.85,128.93,127.26,127.6,-1.8,-1.39%,238629296
06/09/2011,128.77,129.93,128.46,129.4,0.98,+0.76%,160964304
06/08/2011,128.76,129.19,128.18,128.42,-0.54,-0.42%,198696096
06/07/2011,129.7,130.07,128.85,128.96,-0.09,-0.07%,161805904
06/06/2011,130.09,130.36,128.87,129.05,-1.37,-1.05%,179983904
06/03/2011,130.15,131.42,130.08,130.42,-1.31,-0.99%,234690096
06/02/2011,131.96,132.24,130.96,131.73,-0.14,-0.11%,200466704
06/01/2011,134.51,134.92,131.76,131.87,-3.03,-2.25%,233094304
05/31/2011,134.77,134.92,133.84,134.9,1.39,+1.04%,164727008
05/27/2011,133.37,133.87,132.96,133.51,0.51,+0.38%,120921800
05/26/2011,132.03,133.24,131.78,133,0.61,+0.46%,164984496
05/25/2011,131.42,132.94,131.38,132.39,0.44,+0.33%,151102096
05/24/2011,132.44,132.73,131.7,131.95,-0.11,-0.08%,147262592
05/23/2011,131.98,133.65,131.59,132.06,-1.55,-1.16%,168800000
05/20/2011,134.35,134.68,133.36,133.61,-1.07,-0.79%,182638304
05/19/2011,134.81,135.03,133.94,134.68,0.32,+0.24%,118748496
05/18/2011,133.24,134.5,132.95,134.36,1.19,+0.89%,135228096
05/17/2011,132.69,133.35,132.12,133.17,-0.02,-0.02%,192969696
05/16/2011,133.56,134.61,132.97,133.19,-0.85,-0.63%,141770592
05/13/2011,135.15,135.34,133.56,134.04,-1.04,-0.77%,157499008
05/12/2011,134.08,135.36,133.39,135.08,0.64,+0.48%,171648096
05/11/2011,135.67,135.69,133.82,134.44,-1.43,-1.05%,193748400
05/10/2011,135.17,136.11,135,135.87,1.15,+0.85%,114907600
05/09/2011,134.19,135.11,133.98,134.72,0.52,+0.39%,114140496
05/06/2011,134.88,135.63,133.22,134.2,0.59,+0.44%,222951296
05/05/2011,134.08,134.95,133.02,133.61,-1.22,-0.90%,227065696
05/04/2011,135.67,135.73,134.23,134.83,-0.9,-0.66%,182821104
05/03/2011,135.96,136.19,135.04,135.73,-0.49,-0.36%,138445696
05/02/2011,137.08,137.18,135.95,136.22,-0.21,-0.15%,126310000
04/29/2011,136.17,136.57,135.98,136.43,0.32,+0.24%,115094304
04/28/2011,135.43,136.29,135.41,136.11,0.44,+0.32%,124865696
04/27/2011,135.05,135.87,134.5,135.67,0.88,+0.65%,143269792
04/26/2011,134.05,135.06,133.91,134.79,1.15,+0.86%,142383104
04/25/2011,133.7,133.86,133.2,133.64,-0.14,-0.10%,65759900
04/21/2011,133.79,133.84,133.1,133.78,0.68,+0.51%,136214496
04/20/2011,132.88,133.39,132.79,133.1,1.79,+1.36%,156472992
04/19/2011,130.76,131.35,130.44,131.31,0.75,+0.57%,124321800
04/18/2011,130.59,132.03,129.51,130.56,-1.48,-1.12%,210907696
04/15/2011,131.79,132.37,131.41,132.04,0.48,+0.36%,170146592
04/14/2011,130.7,131.76,130.27,131.56,0.1,+0.08%,161271200
04/13/2011,132.08,132.18,130.96,131.46,-0.01,-0.01%,162172896
04/12/2011,131.72,131.98,130.99,131.47,-0.99,-0.75%,161480608
04/11/2011,133,133.45,132.14,132.46,-0.4,-0.30%,121518400
04/08/2011,133.91,133.99,132.31,132.86,-0.46,-0.35%,148014704
04/07/2011,133.42,133.98,132.66,133.32,-0.34,-0.25%,170973200
04/06/2011,133.87,134,133.12,133.66,0.42,+0.32%,120453600
04/05/2011,133,133.83,132.94,133.24,-0.02,-0.02%,121083800
04/04/2011,133.47,133.67,132.88,133.26,0.11,+0.08%,100773296
04/01/2011,133.4,133.77,132.83,133.15,0.56,+0.42%,154038896
03/31/2011,132.62,132.96,132.45,132.59,-0.18,-0.14%,132756496
03/30/2011,132.54,133.16,132.36,132.77,0.91,+0.69%,135895808
03/29/2011,130.87,131.9,130.44,131.86,0.88,+0.67%,129844496
03/28/2011,131.59,131.92,130.94,130.98,-0.32,-0.24%,109839000
03/25/2011,131.23,131.87,130.89,131.3,0.4,+0.31%,155769904
03/24/2011,130.4,131.09,129.67,130.9,1.24,+0.96%,159238208
03/23/2011,128.93,130,128.32,129.66,0.37,+0.29%,148648704
03/22/2011,129.71,129.89,129.17,129.29,-0.45,-0.35%,129743400
03/21/2011,129.38,130.01,129.2,129.74,1.98,+1.55%,154065200
03/18/2011,128.84,128.88,127.51,127.76,-0.09,-0.07%,230654400
03/17/2011,128,128.39,127.1,127.85,1.67,+1.32%,254521696
03/16/2011,128.15,128.57,125.28,126.18,-2.38,-1.85%,468560512
03/15/2011,126.59,129.33,126.5,128.56,-1.49,-1.15%,359794688
03/14/2011,129.99,130.48,129.06,130.05,-0.79,-0.60%,235607696
03/11/2011,129.52,131.31,129.49,130.84,0.9,+0.69%,225758496
03/10/2011,130.99,131.18,129.81,129.94,-2.45,-1.85%,301665696
03/09/2011,132.34,132.8,131.6,132.39,-0.19,-0.14%,153903392
03/08/2011,131.64,133,131.07,132.58,1.15,+0.87%,174706400
03/07/2011,132.87,133.16,130.73,131.43,-1.04,-0.79%,216900400
03/04/2011,133.37,133.63,131.6,132.47,-1,-0.75%,277371392
03/03/2011,132.4,133.62,132.39,133.47,2.26,+1.72%,176485104
03/02/2011,130.75,131.82,130.35,131.21,0.28,+0.21%,200277792
03/01/2011,133.57,133.69,130.89,130.93,-2.22,-1.67%,258599200
02/28/2011,132.84,133.32,132.38,133.15,0.82,+0.62%,135703392
02/25/2011,131.5,132.41,131.4,132.33,1.4,+1.07%,141693792
02/24/2011,130.88,131.44,129.7,130.93,-0.09,-0.07%,260467104
02/23/2011,131.76,132.07,130.21,131.02,-0.81,-0.61%,227610096
02/22/2011,133.12,134.56,131.47,131.83,-2.7,-2.01%,233116304
02/18/2011,134.36,134.69,134.06,134.53,0.28,+0.21%,130002304
02/17/2011,133.45,134.43,133.34,134.25,0.4,+0.30%,109810400
02/16/2011,133.47,134.01,133.19,133.85,0.84,+0.63%,130183400
02/15/2011,133.02,133.22,132.32,133.01,-0.42,-0.31%,119575296
02/14/2011,133.03,133.54,132.88,133.43,0.32,+0.24%,101691104
02/11/2011,131.8,133.28,131.77,133.11,0.79,+0.60%,137716400
02/10/2011,131.6,132.47,131.3,132.32,0.05,+0.04%,162708400
02/09/2011,132.21,132.63,131.61,132.27,-0.3,-0.23%,146512000
02/08/2011,132.09,132.64,131.73,132.57,0.6,+0.45%,99072704
02/07/2011,131.44,132.4,131.43,131.97,0.82,+0.63%,112439000
02/04/2011,130.83,131.2,130.23,131.15,0.37,+0.28%,134634704
02/03/2011,130.26,130.98,129.57,130.78,0.29,+0.22%,145886592
02/02/2011,130.4,130.84,130.33,130.49,-0.25,-0.19%,118323600
02/01/2011,129.46,130.97,129.38,130.74,2.06,+1.60%,167194208
01/31/2011,128.07,128.78,127.75,128.68,0.96,+0.75%,149249104
01/28/2011,130.14,130.35,127.51,127.72,-2.27,-1.75%,295637184
01/27/2011,129.7,130.21,129.47,129.99,0.32,+0.25%,123302600
01/26/2011,129.49,130.05,129.23,129.67,0.5,+0.39%,141281408
01/25/2011,128.76,129.28,128.11,129.17,0.07,+0.05%,167552096
01/24/2011,128.29,129.25,128.26,129.1,0.73,+0.57%,113715400
01/21/2011,128.88,129.17,128.23,128.37,0.29,+0.23%,151462800
01/20/2011,127.96,128.4,127.13,128.08,-0.17,-0.13%,175745600
01/19/2011,129.41,129.54,127.91,128.25,-1.27,-0.98%,151958304
01/18/2011,129.18,129.64,129.03,129.52,0.22,+0.17%,114401200
01/14/2011,128.19,129.33,128.1,129.3,0.93,+0.72%,117677800
01/13/2011,128.63,128.69,128.05,128.37,-0.21,-0.16%,129229104
01/12/2011,128.21,128.72,127.46,128.58,1.15,+0.90%,107929104
01/11/2011,127.44,127.74,126.95,127.43,0.45,+0.35%,110286896
01/10/2011,126.58,127.16,126.2,126.98,-0.16,-0.13%,122401600
01/07/2011,127.56,127.77,126.15,127.14,-0.25,-0.20%,156034496
01/06/2011,127.69,127.83,127.01,127.39,-0.25,-0.20%,122519000
01/05/2011,126.58,127.73,126.46,127.64,0.66,+0.52%,133975200
01/04/2011,127.33,127.37,126.19,126.98,-0.07,-0.06%,137409600
01/03/2011,126.71,127.6,125.7,127.05,1.3,+1.03%,138725200
12/31/2010,125.49,125.87,125.33,125.75,0.03,+0.02%,91270200
12/30/2010,125.8,126.13,125.53,125.72,-0.2,-0.16%,76616800
12/29/2010,125.98,126.2,125.9,125.92,0.09,+0.07%,58033000
12/28/2010,125.9,125.95,125.5,125.83,0.18,+0.14%,55309000
12/27/2010,125.13,125.77,125.04,125.65,0.05,+0.04%,58125900
12/23/2010,125.64,125.78,125.29,125.6,-0.18,-0.14%,70079200
12/22/2010,125.48,125.82,125.41,125.78,0.39,+0.31%,78878000
12/21/2010,124.99,125.47,124.87,125.39,0.79,+0.63%,94965400
12/20/2010,124.64,124.9,123.98,124.6,0.3,+0.24%,119085400
12/17/2010,124.08,124.46,123.82,124.3,-0.52,-0.42%,141075200
12/16/2010,124.18,124.91,123.75,124.82,0.72,+0.58%,185030208
12/15/2010,124.46,124.93,123.89,124.1,-0.57,-0.46%,159686096
12/14/2010,124.75,125.23,124.29,124.67,0.11,+0.09%,147249504
12/13/2010,125.05,125.2,124.52,124.56,0.08,+0.06%,133812600
12/10/2010,124.14,124.6,123.73,124.48,0.72,+0.58%,117571600
12/09/2010,123.97,124.02,123.15,123.76,0.48,+0.39%,123705000
12/08/2010,122.98,123.38,122.41,123.28,0.45,+0.37%,138019104
12/07/2010,123.94,124.01,122.76,122.83,0.07,+0.06%,206580896
12/06/2010,122.63,123.04,122.5,122.76,-0.13,-0.11%,103050400
12/03/2010,122.14,123.03,122.11,122.89,0.33,+0.27%,151288800
12/02/2010,121.2,122.65,121.13,122.56,1.55,+1.28%,191213504
12/01/2010,120.2,121.24,120.19,121.01,2.52,+2.13%,221037104
11/30/2010,117.98,119.17,117.81,118.49,-0.67,-0.56%,233930592
11/29/2010,118.5,119.48,117.74,119.16,0.36,+0.30%,223642096
11/26/2010,119.16,119.81,118.8,118.8,-1.4,-1.16%,76007696
11/24/2010,119.2,120.23,119.18,120.2,1.75,+1.48%,140116304
11/23/2010,118.77,119.01,117.99,118.45,-1.74,-1.45%,222163008
11/22/2010,119.69,120.24,118.77,120.19,-0.1,-0.08%,181507904
11/19/2010,119.9,120.34,119.25,120.29,0.33,+0.28%,156830704
11/18/2010,119.36,120.39,119.35,119.96,1.74,+1.47%,197684608
11/17/2010,118.21,118.71,117.86,118.22,0.06,+0.05%,172192704
11/16/2010,119.29,119.49,117.59,118.16,-1.87,-1.56%,300189888
11/15/2010,120.58,121.05,119.98,120.03,-0.17,-0.14%,163854304
11/12/2010,120.82,121.35,119.65,120.2,-1.44,-1.18%,239047200
11/11/2010,121.05,121.82,120.68,121.64,-0.46,-0.38%,157951296
11/10/2010,121.58,122.16,120.66,122.1,0.49,+0.40%,221287392
11/09/2010,122.82,122.95,121.12,121.61,-0.88,-0.72%,186570496
11/08/2010,122.34,122.69,121.94,122.49,-0.24,-0.20%,155901600
11/05/2010,122.34,122.92,122.18,122.73,0.47,+0.38%,180654096
11/04/2010,121.28,122.32,119.97,122.26,2.31,+1.93%,215039296
11/03/2010,119.68,120.02,118.45,119.95,0.47,+0.39%,226702704
11/02/2010,119.42,119.75,119.1,119.48,0.95,+0.80%,158345792
11/01/2010,119.07,119.75,117.85,118.53,0.04,+0.03%,174074704
10/29/2010,118.28,118.72,118.07,118.49,0.09,+0.08%,144305408
10/28/2010,119.06,119.11,117.83,118.4,0.02,+0.02%,168576000
10/27/2010,117.89,118.51,117.26,118.38,-0.34,-0.29%,190023904
10/26/2010,118.1,118.84,117.87,118.72,0.02,+0.02%,158982800
10/25/2010,119.14,119.76,118.61,118.7,0.35,+0.30%,151145600
10/22/2010,118.31,118.53,118,118.35,0.22,+0.19%,108212304
10/21/2010,118.4,119.09,117.21,118.13,0.26,+0.22%,221546096
10/20/2010,116.94,118.44,116.87,117.87,1.14,+0.98%,200051696
10/19/2010,117.19,117.85,116.02,116.73,-1.81,-1.53%,280604608
10/18/2010,117.74,118.67,117.31,118.54,0.84,+0.71%,141502096
10/15/2010,118.28,118.35,116.76,117.7,0.24,+0.20%,243704896
10/14/2010,117.81,118.01,116.72,117.46,-0.46,-0.39%,217764192
10/13/2010,117.66,118.55,117.38,117.92,0.91,+0.78%,194347104
10/12/2010,116.27,117.35,115.65,117.01,0.36,+0.31%,182209904
10/11/2010,116.72,116.97,116.25,116.65,0.11,+0.09%,103098200
10/08/2010,116.05,116.86,115.61,116.54,0.65,+0.56%,177760000
10/07/2010,116.5,116.53,115.19,115.89,-0.14,-0.12%,164859904
10/06/2010,116.02,116.33,115.56,116.03,-0.01,-0.01%,148626496
10/05/2010,114.8,116.32,114.67,116.04,2.29,+2.01%,229634096
10/04/2010,114.37,114.85,113.18,113.75,-0.86,-0.75%,166153200
10/01/2010,114.99,115.12,113.93,114.61,0.48,+0.42%,174632304
09/30/2010,115.05,115.79,113.59,114.13,-0.34,-0.30%,287106496
09/29/2010,114.38,114.91,114.02,114.47,-0.2,-0.17%,179646896
09/28/2010,114.42,115.04,113.18,114.67,0.4,+0.35%,209207296
09/27/2010,114.86,114.99,114.16,114.27,-0.55,-0.48%,128799400
09/24/2010,113.75,114.9,113.65,114.82,2.32,+2.06%,209671696
09/23/2010,112.49,113.67,112.18,112.5,-0.92,-0.81%,202354208
09/22/2010,113.8,114.44,113.1,113.42,-0.56,-0.49%,191322304
09/21/2010,114.3,114.84,113.51,113.98,-0.23,-0.20%,268632384
09/20/2010,112.88,114.46,112.52,114.21,1.72,+1.53%,214786704
09/17/2010,113.04,113.15,112.18,112.49,-0.56,-0.50%,195836800
09/16/2010,112.73,113.12,112.35,113.05,-0.03,-0.03%,199962800
09/15/2010,112.32,113.21,111.98,113.08,0.43,+0.38%,168608304
09/14/2010,112.5,113.29,112.08,112.65,-0.07,-0.06%,209823504
09/13/2010,112.58,112.95,112.13,112.72,1.24,+1.11%,178503392
09/10/2010,111.12,111.61,110.87,111.48,0.56,+0.50%,127818896
09/09/2010,111.65,111.68,110.62,110.92,0.51,+0.46%,147017904
09/08/2010,109.86,110.85,109.81,110.41,0.77,+0.70%,150268896
09/07/2010,110.37,110.51,109.55,109.64,-1.25,-1.13%,141973600
09/03/2010,110.54,110.99,109.95,110.89,1.42,+1.30%,212197200
09/02/2010,108.72,109.49,108.49,109.47,1.01,+0.93%,156112096
09/01/2010,106.73,108.61,106.66,108.46,3.15,+2.99%,267834896
08/31/2010,104.92,105.98,104.49,105.31,0,0.00%,273932992
08/30/2010,106.58,106.91,105.3,105.31,-1.55,-1.45%,167238496
08/27/2010,105.89,106.97,104.31,106.86,1.63,+1.55%,272704000
08/26/2010,106.44,106.58,104.88,105.23,-0.71,-0.67%,224492704
08/25/2010,104.95,106.34,104.29,105.94,0.41,+0.39%,272330688
08/24/2010,105.95,106.39,104.97,105.53,-1.59,-1.48%,280795488
08/23/2010,108.04,108.57,107.07,107.12,-0.41,-0.38%,163490208
08/20/2010,107.56,107.94,106.75,107.53,-0.35,-0.32%,209714096
08/19/2010,109.22,109.49,107.43,107.88,-1.91,-1.74%,265847600
08/18/2010,109.54,110.38,108.91,109.79,0.2,+0.18%,182922000
08/17/2010,109.19,110.39,108.88,109.59,1.33,+1.23%,172270208
08/16/2010,107.57,108.61,107.18,108.26,-0.05,-0.05%,147895296
08/13/2010,108.29,108.96,108.18,108.31,-0.32,-0.29%,158698400
08/12/2010,107.65,109.02,107.6,108.63,-0.67,-0.61%,239542400
08/11/2010,110.65,110.69,109.12,109.3,-3.08,-2.74%,273408096
08/10/2010,112.03,112.98,111.37,112.38,-0.61,-0.54%,242916304
08/09/2010,112.92,113.18,112.32,112.99,0.6,+0.53%,120800304
08/06/2010,111.74,112.57,110.92,112.39,-0.46,-0.41%,239728304
08/05/2010,112.25,112.91,112.08,112.85,-0.12,-0.11%,140473696
08/04/2010,112.53,113.11,112.16,112.97,0.75,+0.67%,158171600
08/03/2010,112.48,112.77,111.85,112.22,-0.54,-0.48%,146657200
08/02/2010,111.99,112.94,111.54,112.76,2.49,+2.26%,188263200
07/30/2010,109.17,110.86,108.98,110.27,-0.02,-0.02%,220070496
07/29/2010,111.52,111.82,109.41,110.29,-0.54,-0.49%,220148992
